Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
33,2026-09-14,824308,2026-09-15T00:40:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Away,593428,Xander Bogaerts,San Diego Padres,Colorado Rockies,SS,R,No,,142,564,486,108,16,0,11,57,54,69,4,101,0.222,0.321,0.323,0.644,11,45,39,11,0,0.282,0.0,25,98,84,19,0,0.226,0.0,646,108,3.5,29.1,44.1,31.4,24.3,14.4,25.7,46.5,22.2,4.2,2.5,4.2,28.6,85.2,8.5,0.447,70.0,97.1,111.4,26.7,9.4,7.5,52.9,30.1,Weak,2.0,Pull Power,C,Low line-drive plane,30.1,Weak,0.944,Good,2.8,44.4,98.4,0.41,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.32,13.32,Strong positive regression,Weak Pull Power profile. 3.5% barrel rate; 85.2 mph average exit velocity; 25.7% air-ball rate; 46.5% pull-air rate; 4.2% HR-launch rate.,0.0195,0.0217,3.93,87,26,44.2,1.97,196.9,Above normal drought,608372,Tomoyuki Sugano,R,RHB vs RHP,26,26,137.2,5.3,1.34,29,1.9,5.49,2.16,802,7.6,29.4,17.7,42.8,30.9,85.0,97.5,116.7,0.648,29,25.4,99.8,0.441,5.2,Split-Finger,R,RHB vs RHP,34.0,410,0.219,0.32,0.336,0.656,10,50,81,0.0244,4.8,0.481,259,0.0309,7.2,0.606,5,5,2,2/5,0.4,0.4,0.4,0.8,0,0,0,33.6,Slight Pitcher Advantage,Below average,46.9,5,Pitch-level Statcast · last 5 MLB games,461,Split-Finger,22.125813449023862,102,4-Seam Fastball,21.0412147505423,97,Sinker,16.485900216919738,76,Curveball,11.062906724511931,51,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.951,1.001,44.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.0,51.8,25.4,45.4,82.4,45.0,46.4,4.91,0.758,1.128,0.985,0.94,0.944,0.888,1.035,8.26,5.94,84.8,27.0,F,Lineup unconfirmed,Cutter,10.629067245119305,49.0,Sweeper,10.195227765726681,47.0,Slider,8.459869848156183,39.0
34,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Home,680777,Ryan Jeffers,Minnesota Twins,New York Yankees,C,R,No,,83,334,286,76,18,2,14,48,54,43,3,56,0.266,0.366,0.49,0.856,9,38,35,7,2,0.2,0.0526,22,85,76,16,4,0.211,0.0471,444,103,7.1,26.4,36.4,36.6,27.0,15.4,28.3,44.3,28.9,7.5,5.0,7.5,47.8,82.7,18.6,0.585,71.5,96.1,111.6,38.5,12.3,13.0,52.2,40.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.5,Below Average,0.973,Good,7.8,46.9,95.9,0.621,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.93,12.93,Strong positive regression,Below Average Pull Power profile. 7.1% barrel rate; 82.7 mph average exit velocity; 28.3% air-ball rate; 44.3% pull-air rate; 7.5% HR-launch rate.,0.0419,0.0393,4.09,17,5,20.4,0.83,83.2,Near normal interval,701542,Will Warren,R,RHB vs RHP,29,27,142.1,4.05,1.36,21,1.33,8.92,3.1,774,4.7,27.4,12.9,44.4,27.8,84.1,96.4,116.9,0.561,21,43.6,99.8,0.576,7.5,4-Seam Fastball,R,RHB vs RHP,44.7,209,0.262,0.349,0.519,0.868,11,22,37,0.0526,7.2,0.584,267,0.0375,4.3,0.559,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,43.9,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,408,4-Seam Fastball,32.35294117647059,132,Sweeper,21.568627450980394,88,Sinker,19.852941176470587,81,Changeup,18.137254901960784,74,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.987,0.972,51.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.7,37.2,43.6,53.9,50.0,45.0,46.3,4.9,1.11,1.037,0.985,1.0,0.973,0.973,1.0,15.12,9.87,82.7,30.8,D,Lineup unconfirmed,Curveball,6.372549019607843,26.0,Slider,1.7156862745098038,7.0,,,
35,2026-09-14,824308,2026-09-15T00:40:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Home,691728,Zac Veen,Colorado Rockies,San Diego Padres,LF,L,No,,26,57,48,12,2,1,2,7,11,6,1,22,0.25,0.345,0.458,0.803,10,22,17,5,0,0.294,0.0,23,47,39,10,0,0.256,0.0,56,45,4.3,19.0,63.3,25.6,11.1,14.3,22.1,63.3,26.0,4.3,3.1,4.3,43.3,79.3,11.6,0.617,67.1,92.9,111.3,23.2,8.1,4.4,33.8,29.5,Weak,2.0,Pull Power,A,Excellent HR swing plane,29.5,Weak,0.943,Good,2.2,66.7,92.5,0.466,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.42,0.42,Near expected,Weak Pull Power profile. 4.3% barrel rate; 79.3 mph average exit velocity; 22.1% air-ball rate; 63.3% pull-air rate; 4.3% HR-launch rate.,0.0351,0.033,4.09,42,24,24.0,1.75,175.0,Above normal drought,663554,Casey Mize,R,LHB vs RHP,23,23,119.1,3.7,1.11,14,1.06,8.07,2.19,641,5.0,24.6,17.5,41.6,26.7,83.2,95.2,113.0,0.498,14,47.1,95.5,0.678,4.1,4-Seam Fastball,L,LHB vs RHP,37.0,47,0.275,0.383,0.525,0.908,2,6,19,0.0426,5.9,0.776,277,0.0181,3.2,0.399,0,0,0,0/0,,,,,0,0,0,43.1,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,385,4-Seam Fastball,35.84415584415584,138,Slider,31.68831168831169,122,Split-Finger,23.116883116883116,89,Sinker,6.233766233766234,24,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.994,0.975,49.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.0,33.1,47.1,39.5,82.4,45.0,46.3,4.89,0.758,0.994,1.025,1.0,0.943,0.943,1.035,12.82,7.7,59.8,27.6,F,Small season sample; Lineup unconfirmed,Slurve,3.116883116883117,12.0,,,,,,
36,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Away,641355,Cody Bellinger,New York Yankees,Minnesota Twins,LF,L,No,,122,518,455,122,25,3,15,68,69,56,0,82,0.268,0.344,0.435,0.779,11,47,46,16,3,0.348,0.0638,20,84,81,25,4,0.309,0.0476,666,110,4.5,24.9,56.7,22.5,20.3,16.9,31.2,54.2,31.8,6.3,5.3,6.3,59.4,84.1,20.5,0.495,68.7,95.0,108.7,4.7,13.2,1.9,58.4,32.2,Weak,2.5,Pull Power,A-,Elevated power plane,32.2,Weak,0.95,Good,5.5,62.9,95.3,0.471,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.65,16.65,Strong positive regression,Weak Pull Power profile. 4.5% barrel rate; 84.1 mph average exit velocity; 31.2% air-ball rate; 54.2% pull-air rate; 6.3% HR-launch rate.,0.029,0.0295,4.05,4,1,30.3,0.13,13.2,Very recent HR,665152,Dean Kremer,R,LHB vs RHP,14,14,71.2,5.65,1.3,16,2.01,8.67,3.14,374,5.9,22.5,17.6,55.8,32.4,81.7,93.9,109.9,0.606,16,39.5,99.8,0.55,6.7,4-Seam Fastball,L,LHB vs RHP,38.7,330,0.261,0.348,0.432,0.781,10,40,55,0.0303,4.6,0.54,184,0.0543,5.2,0.549,9,9,1,1/9,0.111,0.111,0.111,0.222,0,0,3,36.7,Slight Pitcher Advantage,Below average,27.5,5,Pitch-level Statcast · last 5 MLB games,428,4-Seam Fastball,29.906542056074766,128,Split-Finger,22.897196261682243,98,Cutter,21.72897196261682,93,Curveball,12.616822429906541,54,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.979,0.984,48.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.7,44.3,39.5,52.3,50.0,45.0,46.3,4.89,1.35,1.146,1.025,1.0,0.95,0.95,0.98,11.43,9.86,83.7,29.4,F,Lineup unconfirmed,Sinker,12.149532710280374,52.0,Slider,0.7009345794392523,3.0,,,
37,2026-09-14,824308,2026-09-15T00:40:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Away,669720,Austin Hays,San Diego Padres,Colorado Rockies,DH,R,No,,31,90,86,22,3,0,2,13,11,3,0,25,0.256,0.278,0.36,0.638,8,16,15,6,0,0.4,0.0,15,35,32,9,0,0.281,0.0,118,54,2.3,29.1,49.8,24.9,25.3,10.6,25.6,59.0,26.5,5.2,1.7,5.2,43.3,82.4,6.6,0.528,70.6,94.8,110.1,24.0,14.1,7.6,59.4,30.9,Weak,2.0,Pull Power,C,Low line-drive plane,30.9,Weak,0.947,Good,1.9,57.1,94.8,0.536,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,3.85,1.85,Near expected,Weak Pull Power profile. 2.3% barrel rate; 82.4 mph average exit velocity; 25.6% air-ball rate; 59.0% pull-air rate; 5.2% HR-launch rate.,0.0222,0.0278,3.87,42,18,43.0,0.98,97.7,Near normal interval,608372,Tomoyuki Sugano,R,RHB vs RHP,26,26,137.2,5.3,1.34,29,1.9,5.49,2.16,802,7.6,29.4,17.7,42.8,30.9,85.0,97.5,116.7,0.648,29,19.4,99.8,0.435,2.5,Split-Finger,R,RHB vs RHP,39.2,44,0.163,0.182,0.233,0.414,1,1,13,0.0227,1.8,0.449,259,0.0309,7.2,0.606,0,0,0,0/0,,,,,0,0,0,34.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,461,Split-Finger,22.125813449023862,102,4-Seam Fastball,21.0412147505423,97,Sinker,16.485900216919738,76,Curveball,11.062906724511931,51,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.939,1.001,47.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,39.2,51.8,19.4,43.6,82.4,45.0,46.3,4.89,0.758,1.128,0.985,0.975,0.947,0.923,1.0,10.34,6.72,61.2,20.4,F,Lineup unconfirmed,Cutter,10.629067245119305,49.0,Sweeper,10.195227765726681,47.0,Slider,8.459869848156183,39.0
38,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Away,642708,Amed Rosario,New York Yankees,Minnesota Twins,3B,R,No,,83,231,214,50,6,1,10,26,32,14,0,56,0.234,0.277,0.411,0.688,4,13,13,2,0,0.154,0.0,12,32,30,8,0,0.267,0.0,310,41,6.3,28.3,41.9,35.0,23.1,14.6,27.4,35.4,29.3,6.1,4.0,6.1,36.1,84.7,17.0,0.586,73.1,96.7,110.8,39.7,10.8,9.6,46.1,34.9,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,34.9,Weak,0.958,Good,7.3,33.3,99.3,0.59,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.93,6.93,Strong positive regression,Weak Contact-First Profile profile. 6.3% barrel rate; 84.7 mph average exit velocity; 27.4% air-ball rate; 35.4% pull-air rate; 6.1% HR-launch rate.,0.0433,0.0394,3.99,44,18,21.4,2.06,205.6,Very long drought,665152,Dean Kremer,R,RHB vs RHP,14,14,71.2,5.65,1.3,16,2.01,8.67,3.14,374,5.9,22.5,17.6,55.8,32.4,81.7,93.9,109.9,0.606,16,36.4,99.8,0.576,3.9,4-Seam Fastball,R,RHB vs RHP,57.2,80,0.297,0.338,0.514,0.851,5,5,24,0.0625,5.5,0.672,117,0.0513,6.9,0.699,3,2,0,0/2,0.0,0.333,0.0,0.333,0,0,0,47.0,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,428,4-Seam Fastball,29.906542056074766,128,Split-Finger,22.897196261682243,98,Cutter,21.72897196261682,93,Curveball,12.616822429906541,54,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.973,0.984,49.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,57.2,44.3,36.4,46.9,50.0,45.0,45.7,4.81,0.78,1.146,0.985,1.0,0.958,0.958,1.06,14.83,8.4,71.1,29.9,F,Lineup unconfirmed,Sinker,12.149532710280374,52.0,Slider,0.7009345794392523,3.0,,,
39,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Home,668904,Royce Lewis,Minnesota Twins,New York Yankees,1B,R,No,,114,462,417,96,23,1,14,48,53,38,3,114,0.23,0.297,0.391,0.688,11,43,40,9,1,0.225,0.0233,25,97,90,17,1,0.189,0.0103,577,144,6.2,25.4,49.6,30.0,20.4,15.0,27.3,57.1,28.1,5.5,3.1,5.5,27.8,83.6,23.0,0.526,72.9,95.5,111.4,49.4,11.6,12.2,71.2,40.0,Below Average,2.5,Pull Power,A-,Elevated power plane,40.0,Below Average,0.972,Good,4.9,52.8,94.8,0.464,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.86,18.86,Strong positive regression,Below Average Pull Power profile. 6.2% barrel rate; 83.6 mph average exit velocity; 27.3% air-ball rate; 57.1% pull-air rate; 5.5% HR-launch rate.,0.0303,0.0307,3.99,36,10,29.8,1.21,120.9,Near normal interval,701542,Will Warren,R,RHB vs RHP,29,27,142.1,4.05,1.36,21,1.33,8.92,3.1,774,4.7,27.4,12.9,44.4,27.8,84.1,96.4,116.9,0.561,21,42.6,99.8,0.568,7.4,4-Seam Fastball,R,RHB vs RHP,35.8,336,0.225,0.292,0.381,0.672,10,28,88,0.0298,5.9,0.54,267,0.0375,4.3,0.559,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,41.2,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,408,4-Seam Fastball,32.35294117647059,132,Sweeper,21.568627450980394,88,Sinker,19.852941176470587,81,Changeup,18.137254901960784,74,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.985,0.972,51.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.8,37.2,42.6,49.9,50.0,45.0,45.7,4.81,0.848,1.037,0.985,1.0,0.972,0.972,1.0,11.68,6.92,84.8,25.6,F,Lineup unconfirmed,Curveball,6.372549019607843,26.0,Slider,1.7156862745098038,7.0,,,
40,2026-09-14,823575,2026-09-14T23:10:00Z,Scheduled,Citi Field,Baltimore Orioles @ New York Mets,Home,668901,Mark Vientos,New York Mets,Baltimore Orioles,1B,R,No,,79,270,251,54,9,0,13,28,39,14,3,64,0.215,0.263,0.406,0.669,5,12,10,3,1,0.3,0.0833,6,16,14,4,2,0.286,0.125,340,20,7.1,29.7,42.6,24.1,33.3,15.3,24.9,42.5,27.6,8.0,5.4,8.0,71.4,83.7,17.5,0.604,72.5,96.3,108.3,38.1,12.6,9.9,64.0,39.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,39.8,Below Average,0.971,Good,10.0,50.0,96.9,0.61,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.12,8.12,Strong positive regression,Below Average Pull Power profile. 7.1% barrel rate; 83.7 mph average exit velocity; 24.9% air-ball rate; 42.5% pull-air rate; 8.0% HR-launch rate.,0.0481,0.0432,3.93,4,2,19.3,0.21,20.7,Very recent HR,687064,Brandon Young,R,RHB vs RHP,25,25,140.2,3.71,1.35,20,1.28,7.17,3.2,818,4.0,24.1,13.9,45.6,31.7,82.9,95.0,114.0,0.515,20,53.3,100.0,0.672,7.5,4-Seam Fastball,R,RHB vs RHP,35.6,162,0.172,0.222,0.298,0.52,5,8,42,0.0309,5.6,0.555,243,0.0329,4.2,0.571,0,0,0,0/0,,,,,0,0,0,44.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,43.99092970521542,194,Slider,15.646258503401361,69,Split-Finger,15.192743764172336,67,Sinker,12.698412698412698,56,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.007,0.965,46.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.6,32.4,53.3,63.7,50.0,45.0,45.4,4.77,1.159,1.029,0.985,1.0,0.971,0.971,0.98,15.93,10.37,72.6,27.0,F,Lineup unconfirmed,Curveball,12.471655328798185,55.0,,,,,,
41,2026-09-14,823656,2026-09-14T23:40:00Z,Scheduled,Target Field,New York Yankees @ Minnesota Twins,Home,663616,Trevor Larnach,Minnesota Twins,New York Yankees,LF,L,No,,122,433,383,103,23,1,13,57,48,45,4,79,0.269,0.352,0.436,0.788,10,29,25,8,2,0.32,0.069,21,66,60,15,3,0.25,0.0455,509,68,4.9,27.9,54.9,26.5,18.7,14.2,32.9,53.1,35.1,5.4,3.7,5.4,61.0,83.9,15.6,0.47,70.5,96.3,112.5,25.3,13.2,7.0,39.0,35.7,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.7,Below Average,0.96,Good,2.9,56.0,96.1,0.425,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.44,11.44,Strong positive regression,Below Average Pull Power profile. 4.9% barrel rate; 83.9 mph average exit velocity; 32.9% air-ball rate; 53.1% pull-air rate; 5.4% HR-launch rate.,0.03,0.0305,3.99,0,0,29.5,0.0,0.0,Very recent HR,701542,Will Warren,R,LHB vs RHP,29,27,142.1,4.05,1.36,21,1.33,8.92,3.1,774,4.7,27.4,12.9,44.4,27.8,84.1,96.4,116.9,0.561,21,42.2,99.8,0.57,7.1,4-Seam Fastball,L,LHB vs RHP,33.4,376,0.278,0.359,0.437,0.796,10,38,64,0.0266,6.1,0.503,350,0.0314,4.9,0.562,3,3,1,1/3,0.333,0.333,1.333,1.666,1,0,1,41.3,Slight Pitcher Advantage,Below average,57.5,5,Pitch-level Statcast · last 5 MLB games,408,4-Seam Fastball,32.35294117647059,132,Sweeper,21.568627450980394,88,Sinker,19.852941176470587,81,Changeup,18.137254901960784,74,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.984,0.972,51.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.4,37.2,42.2,48.2,50.0,45.0,45.3,4.76,1.35,1.037,1.025,1.0,0.96,0.96,0.98,11.61,9.27,82.3,28.4,F,Lineup unconfirmed,Curveball,6.372549019607843,26.0,Slider,1.7156862745098038,7.0,,,
42,2026-09-14,824308,2026-09-15T00:40:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Away,592518,Manny Machado,San Diego Padres,Colorado Rockies,3B,R,No,,145,621,538,119,22,0,27,77,82,73,1,132,0.221,0.311,0.413,0.724,10,43,34,8,3,0.235,0.0698,24,107,87,23,4,0.264,0.0374,800,143,5.0,25.7,39.6,29.2,30.9,13.9,26.8,37.0,28.5,7.6,3.7,7.6,56.8,82.6,23.5,0.562,72.6,94.7,111.0,42.0,11.9,11.3,54.7,34.2,Weak,2.5,Contact-First Profile,A-,Elevated power plane,34.2,Weak,0.956,Good,4.2,35.1,92.7,0.551,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.98,9.98,Strong positive regression,Weak Contact-First Profile profile. 5.0% barrel rate; 82.6 mph average exit velocity; 26.8% air-ball rate; 37.0% pull-air rate; 7.6% HR-launch rate.,0.0435,0.0416,4.05,0,0,19.9,0.0,0.0,Very recent HR,608372,Tomoyuki Sugano,R,RHB vs RHP,26,26,137.2,5.3,1.34,29,1.9,5.49,2.16,802,7.6,29.4,17.7,42.8,30.9,85.0,97.5,116.7,0.648,29,28.3,99.8,0.498,3.8,Split-Finger,R,RHB vs RHP,42.9,465,0.216,0.31,0.404,0.715,21,56,100,0.0452,5.2,0.573,259,0.0309,7.2,0.606,6,6,1,1/6,0.167,0.167,0.167,0.334,0,0,1,36.2,Slight Pitcher Advantage,Below average,35.0,5,Pitch-level Statcast · last 5 MLB games,461,Split-Finger,22.125813449023862,102,4-Seam Fastball,21.0412147505423,97,Sinker,16.485900216919738,76,Curveball,11.062906724511931,51,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.957,1.001,44.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.9,51.8,28.3,28.5,82.4,45.0,45.3,4.76,1.13,1.128,0.985,1.0,0.956,0.956,0.98,15.82,11.88,85.0,32.0,D,Lineup unconfirmed,Cutter,10.629067245119305,49.0,Sweeper,10.195227765726681,47.0,Slider,8.459869848156183,39.0
43,2026-09-14,824629,2026-09-14T23:40:00Z,Scheduled,Wrigley Field,Atlanta Braves @ Chicago Cubs,Away,621566,Matt Olson,Atlanta Braves,Chicago Cubs,1B,L,No,,150,650,581,145,33,0,39,96,85,62,3,162,0.25,0.323,0.508,0.831,12,50,46,8,2,0.174,0.04,27,113,103,19,4,0.184,0.0354,891,143,7.3,31.2,46.4,23.2,30.2,17.7,27.4,39.0,31.8,8.8,4.6,8.8,47.0,85.1,21.5,0.671,73.3,97.6,111.6,46.3,14.9,14.7,45.1,43.9,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,43.9,Below Average,0.983,Good,5.6,28.6,97.0,0.606,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,57.69,18.69,Strong positive regression,Below Average Contact-First Profile profile. 7.3% barrel rate; 85.1 mph average exit velocity; 27.4% air-ball rate; 39.0% pull-air rate; 8.8% HR-launch rate.,0.06,0.0556,4.15,0,0,14.9,0.0,0.0,Very recent HR,656849,David Peterson,L,LHB vs LHP,29,20,131.1,5.28,1.58,14,0.96,8.02,4.04,733,3.7,26.1,11.5,40.1,30.3,82.6,95.8,111.7,0.53,14,59.2,99.9,0.71,8.6,Sinker,L,LHB vs LHP,44.5,261,0.251,0.31,0.485,0.796,14,19,67,0.0536,6.9,0.631,177,0.0282,4.5,0.56,28,24,5,5/24,0.208,0.321,0.708,1.029,4,4,11,58.2,Slight Hitter Advantage,Above average,87.0,5,Pitch-level Statcast · last 5 MLB games,387,Sinker,30.74935400516796,119,4-Seam Fastball,20.930232558139537,81,Slider,19.896640826873384,77,Changeup,17.829457364341085,69,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.018,0.962,51.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.5,30.1,59.2,34.1,50.0,45.0,45.3,4.75,0.873,0.978,0.985,1.0,0.983,0.983,0.98,21.15,10.3,85.0,31.1,D,Lineup unconfirmed,Curveball,10.594315245478036,41.0,,,,,,
